"age","workclass","education","marital_status","occupation","relationship","race","sex","capital_gain","capital_loss","hours_per_week","native_country","income"
44,"Private","Bachelors","Married_civ_spouse","Tech_support","Husband","White","Male",0,0,40,"United_States","Large"
47,"Private","Assoc_voc","Married_civ_spouse","Exec_managerial","Wife","White","Female",0,0,45,"United_States","Large"
36,"Local_gov","HS_grad","Married_civ_spouse","Exec_managerial","Husband","White","Male",0,0,40,"United_States","Small"
66,"Private","Preschool","Widowed","Priv_house_serv","Other_relative","White","Female",0,0,40,"Guatemala","Small"
33,"Private","HS_grad","Divorced","Adm_clerical","Unmarried","White","Female",0,0,45,"United_States","Small"
39,"Local_gov","HS_grad","Divorced","Handlers_cleaners","Not_in_family","White","Male",0,0,40,"United_States","Large"
30,"Private","HS_grad","Never_married","Transport_moving","Own_child","Black","Male",0,0,40,"United_States","Small"
34,"Self_emp_not_inc","HS_grad","Married_civ_spouse","Craft_repair","Husband","White","Male",0,0,40,"United_States","Large"
62,"Self_emp_not_inc","Masters","Divorced","Prof_specialty","Unmarried","White","Female",0,0,32,"United_States","Small"
21,"Private","Some_college","Never_married","Adm_clerical","Not_in_family","White","Female",0,0,45,"United_States","Small"
50,"Self_emp_inc","Masters","Married_civ_spouse","Prof_specialty","Husband","White","Male",7298,0,50,"United_States","Large"
30,"Private","Bachelors","Married_civ_spouse","Exec_managerial","Husband","White","Male",3103,0,60,"United_States","Large"
43,"Private","HS_grad","Married_civ_spouse","Exec_managerial","Husband","White","Male",0,0,40,"United_States","Large"
19,"Private","Some_college","Never_married","Other_service","Other_relative","White","Female",0,0,40,"United_States","Small"
26,"Federal_gov","Assoc_voc","Never_married","Craft_repair","Own_child","White","Male",0,0,50,"Japan","Small"
50,"Private","7th_8th","Married_civ_spouse","Transport_moving","Husband","White","Male",0,1579,65,"Canada","Small"
45,"Federal_gov","Masters","Divorced","Exec_managerial","Not_in_family","White","Male",0,0,40,"United_States","Large"
46,"Self_emp_inc","Masters","Married_civ_spouse","Sales","Husband","White","Male",0,0,50,"United_States","Large"
17,"Private","10th","Never_married","Other_service","Own_child","White","Male",0,0,15,"United_States","Small"
56,"Private","7th_8th","Married_civ_spouse","Exec_managerial","Husband","White","Male",0,0,40,"United_States","Large"
25,"Private","Some_college","Married_civ_spouse","Adm_clerical","Wife","Black","Female",3103,0,40,"United_States","Large"
47,"Private","Masters","Separated","Machine_op_inspct","Unmarried","Asian_Pac_Islander","Female",0,0,42,"India","Small"
23,"Private","HS_grad","Married_civ_spouse","Sales","Husband","White","Male",0,0,45,"United_States","Small"
51,"Self_emp_not_inc","HS_grad","Separated","Other_service","Unmarried","White","Female",0,0,20,"United_States","Small"
19,"Private","Some_college","Never_married","Tech_support","Not_in_family","White","Female",0,0,25,"United_States","Small"
33,"Self_emp_not_inc","HS_grad","Married_civ_spouse","Craft_repair","Husband","White","Male",0,0,40,"United_States","Small"
32,"Private","HS_grad","Divorced","Other_service","Unmarried","White","Female",0,0,80,"United_States","Small"
52,"Private","HS_grad","Divorced","Transport_moving","Not_in_family","White","Male",0,0,40,"United_States","Small"
36,"Private","Some_college","Separated","Other_service","Other_relative","Black","Female",0,0,40,"United_States","Small"
34,"Private","HS_grad","Divorced","Craft_repair","Not_in_family","White","Male",0,0,40,"United_States","Small"
26,"Self_emp_inc","12th","Married_civ_spouse","Sales","Husband","Other","Male",0,0,98,"Dominican_Republic","Small"
35,"Local_gov","Some_college","Married_civ_spouse","Craft_repair","Husband","White","Male",0,0,40,"United_States","Small"
58,"Federal_gov","Bachelors","Married_civ_spouse","Adm_clerical","Husband","White","Male",0,0,40,"United_States","Large"
32,"Private","11th","Divorced","Craft_repair","Own_child","White","Male",0,0,50,"United_States","Small"
23,"Private","Some_college","Never_married","Other_service","Other_relative","White","Female",0,0,40,"United_States","Small"
28,"Self_emp_not_inc","Some_college","Never_married","Machine_op_inspct","Not_in_family","Black","Male",0,0,40,"United_States","Small"
20,"Private","10th","Never_married","Other_service","Other_relative","White","Male",0,0,35,"Mexico","Small"
17,"Private","10th","Never_married","Other_service","Own_child","White","Male",0,0,20,"United_States","Small"
56,"Private","HS_grad","Married_civ_spouse","Transport_moving","Husband","White","Male",3103,0,45,"United_States","Large"
26,"Private","HS_grad","Divorced","Adm_clerical","Own_child","White","Female",0,0,40,"United_States","Small"
43,"State_gov","Bachelors","Divorced","Prof_specialty","Unmarried","White","Female",1506,0,36,"United_States","Small"
45,"Self_emp_not_inc","Some_college","Never_married","Prof_specialty","Not_in_family","White","Male",0,0,35,"United_States","Small"
34,"Private","Some_college","Married_civ_spouse","Exec_managerial","Wife","White","Female",7688,0,50,"United_States","Large"
54,"Private","1st_4th","Married_civ_spouse","Other_service","Husband","White","Male",0,0,35,"Mexico","Small"
51,"Local_gov","HS_grad","Widowed","Other_service","Unmarried","White","Female",0,0,40,"United_States","Small"
58,"Self_emp_not_inc","Some_college","Married_civ_spouse","Farming_fishing","Husband","White","Male",0,0,60,"United_States","Small"
49,"Private","Assoc_acdm","Separated","Adm_clerical","Not_in_family","White","Female",2597,0,40,"United_States","Small"
21,"Private","Assoc_voc","Never_married","Adm_clerical","Own_child","White","Female",0,0,40,"United_States","Small"
44,"Private","Some_college","Never_married","Other_service","Not_in_family","White","Female",0,0,40,"United_States","Small"
26,"Private","Bachelors","Never_married","Exec_managerial","Not_in_family","White","Female",0,0,50,"United_States","Small"
39,"Private","Bachelors","Married_civ_spouse","Prof_specialty","Husband","White","Male",0,0,40,"United_States","Small"
37,"Private","Some_college","Married_civ_spouse","Handlers_cleaners","Husband","White","Male",0,0,40,"United_States","Small"
49,"Private","HS_grad","Divorced","Adm_clerical","Not_in_family","White","Male",0,0,32,"United_States","Small"
45,"Private","HS_grad","Separated","Machine_op_inspct","Unmarried","Black","Female",0,0,40,"United_States","Small"
60,"Federal_gov","HS_grad","Never_married","Adm_clerical","Not_in_family","Black","Female",0,0,40,"United_States","Small"
28,"Federal_gov","Bachelors","Never_married","Exec_managerial","Not_in_family","Black","Male",0,0,40,"United_States","Small"
23,"Private","Some_college","Married_civ_spouse","Machine_op_inspct","Husband","Amer_Indian_Eskimo","Male",0,0,30,"United_States","Small"
44,"Private","Bachelors","Never_married","Prof_specialty","Not_in_family","White","Female",0,0,45,"United_States","Small"
19,"State_gov","Some_college","Never_married","Farming_fishing","Own_child","White","Male",0,0,12,"United_States","Small"
37,"Private","HS_grad","Married_civ_spouse","Exec_managerial","Husband","White","Male",0,0,40,"United_States","Large"
41,"Self_emp_not_inc","HS_grad","Married_civ_spouse","Farming_fishing","Husband","White","Male",0,0,38,"United_States","Small"
56,"Federal_gov","Bachelors","Married_civ_spouse","Exec_managerial","Husband","White","Male",7688,0,40,"United_States","Large"
44,"Private","Assoc_acdm","Married_civ_spouse","Exec_managerial","Husband","White","Male",0,0,54,"United_States","Large"
30,"Private","Bachelors","Married_civ_spouse","Craft_repair","Husband","Asian_Pac_Islander","Male",0,0,36,"Vietnam","Large"
23,"Private","Bachelors","Never_married","Sales","Not_in_family","White","Female",0,0,40,"United_States","Small"
44,"Private","HS_grad","Married_civ_spouse","Exec_managerial","Wife","White","Female",3103,0,40,"United_States","Large"
38,"Private","HS_grad","Married_civ_spouse","Exec_managerial","Husband","White","Male",7688,0,70,"United_States","Large"
32,"Private","Some_college","Married_civ_spouse","Sales","Husband","White","Male",5178,0,50,"United_States","Large"
57,"Self_emp_not_inc","Masters","Never_married","Farming_fishing","Not_in_family","White","Male",0,0,20,"United_States","Small"
35,"Private","Prof_school","Married_civ_spouse","Prof_specialty","Husband","White","Male",7688,0,50,"United_States","Large"
48,"Self_emp_not_inc","Bachelors","Married_civ_spouse","Exec_managerial","Husband","White","Male",99999,0,50,"United_States","Large"
32,"Local_gov","Some_college","Married_civ_spouse","Protective_serv","Husband","White","Male",0,0,99,"United_States","Small"
76,"Federal_gov","Masters","Widowed","Prof_specialty","Not_in_family","White","Female",0,0,15,"United_States","Small"
57,"Local_gov","HS_grad","Divorced","Handlers_cleaners","Not_in_family","Black","Female",0,0,30,"United_States","Small"
51,"Private","Masters","Married_civ_spouse","Exec_managerial","Husband","White","Male",7298,0,50,"United_States","Large"
50,"Private","10th","Married_civ_spouse","Other_service","Husband","Black","Male",0,0,40,"United_States","Small"
38,"Private","HS_grad","Married_AF_spouse","Other_service","Wife","White","Female",0,0,25,"United_States","Small"
53,"Private","HS_grad","Married_civ_spouse","Transport_moving","Husband","White","Male",0,2002,40,"United_States","Small"
59,"Self_emp_not_inc","7th_8th","Married_civ_spouse","Craft_repair","Husband","White","Male",0,0,20,"United_States","Small"
23,"Private","HS_grad","Never_married","Transport_moving","Own_child","White","Male",0,0,40,"United_States","Small"
44,"Private","Assoc_voc","Divorced","Exec_managerial","Not_in_family","White","Male",8614,0,40,"United_States","Large"
23,"Private","Bachelors","Never_married","Sales","Not_in_family","White","Female",0,0,40,"United_States","Small"
23,"Private","Assoc_acdm","Never_married","Sales","Own_child","White","Male",0,0,20,"United_States","Small"
44,"Private","Bachelors","Married_civ_spouse","Exec_managerial","Husband","White","Male",0,0,40,"United_States","Large"
30,"Private","HS_grad","Married_civ_spouse","Tech_support","Husband","White","Male",0,0,40,"United_States","Small"
28,"Private","HS_grad","Married_civ_spouse","Sales","Husband","White","Male",0,0,40,"United_States","Small"
46,"Private","Some_college","Divorced","Exec_managerial","Not_in_family","White","Female",0,0,40,"United_States","Small"
34,"Local_gov","Preschool","Never_married","Adm_clerical","Own_child","Black","Female",0,0,25,"United_States","Small"
38,"Private","Bachelors","Separated","Exec_managerial","Not_in_family","White","Male",27828,0,45,"United_States","Large"
26,"Private","Some_college","Never_married","Sales","Not_in_family","Black","Female",0,0,37,"United_States","Small"
39,"Private","HS_grad","Married_civ_spouse","Craft_repair","Husband","White","Male",0,0,40,"United_States","Small"
28,"Private","Some_college","Never_married","Sales","Own_child","Black","Male",0,0,40,"United_States","Small"
33,"State_gov","Masters","Married_civ_spouse","Prof_specialty","Husband","Asian_Pac_Islander","Male",0,0,19,"India","Small"
43,"Private","Masters","Divorced","Prof_specialty","Unmarried","White","Female",0,2547,40,"United_States","Large"
30,"Private","Bachelors","Divorced","Exec_managerial","Not_in_family","Asian_Pac_Islander","Female",0,0,40,"China","Small"
59,"State_gov","Masters","Married_civ_spouse","Exec_managerial","Husband","White","Male",0,0,50,"United_States","Large"
26,"Private","HS_grad","Married_civ_spouse","Machine_op_inspct","Husband","White","Male",0,0,45,"United_States","Small"
28,"Private","Some_college","Never_married","Tech_support","Own_child","Black","Male",0,0,24,"United_States","Small"
48,"Self_emp_not_inc","Some_college","Never_married","Other_service","Not_in_family","White","Male",0,0,40,"United_States","Small"
49,"Private","Bachelors","Widowed","Prof_specialty","Unmarried","White","Female",1506,0,35,"United_States","Small"
41,"Self_emp_not_inc","HS_grad","Married_civ_spouse","Handlers_cleaners","Husband","White","Male",0,2179,40,"United_States","Small"
20,"Private","Some_college","Never_married","Adm_clerical","Own_child","White","Female",0,0,30,"United_States","Small"
49,"Private","HS_grad","Married_civ_spouse","Protective_serv","Husband","White","Male",0,0,40,"United_States","Large"
37,"State_gov","Bachelors","Never_married","Prof_specialty","Other_relative","White","Male",0,0,40,"United_States","Small"
18,"Private","12th","Never_married","Sales","Own_child","White","Female",0,0,8,"United_States","Small"
61,"Private","HS_grad","Married_civ_spouse","Tech_support","Husband","White","Male",0,0,40,"United_States","Large"
26,"Private","HS_grad","Married_civ_spouse","Handlers_cleaners","Husband","White","Male",0,0,48,"United_States","Small"
66,"Private","Bachelors","Widowed","Other_service","Not_in_family","White","Male",0,0,12,"United_States","Small"
68,"Private","Masters","Never_married","Prof_specialty","Not_in_family","White","Female",3273,0,40,"United_States","Small"
27,"Local_gov","HS_grad","Married_civ_spouse","Protective_serv","Wife","White","Female",0,0,40,"United_States","Small"
66,"Self_emp_not_inc","Some_college","Married_civ_spouse","Farming_fishing","Husband","White","Male",0,0,7,"United_States","Small"
28,"Private","10th","Never_married","Other_service","Unmarried","White","Female",0,0,15,"United_States","Small"
26,"Private","Bachelors","Never_married","Prof_specialty","Not_in_family","White","Female",0,0,40,"United_States","Small"
46,"Private","Some_college","Married_civ_spouse","Transport_moving","Husband","White","Male",0,0,48,"United_States","Small"
35,"Private","HS_grad","Never_married","Machine_op_inspct","Own_child","White","Male",0,1974,40,"United_States","Small"
26,"Self_emp_not_inc","HS_grad","Never_married","Farming_fishing","Own_child","White","Male",0,0,60,"United_States","Small"
40,"Private","HS_grad","Separated","Machine_op_inspct","Not_in_family","White","Female",0,0,40,"United_States","Small"
31,"Private","Some_college","Never_married","Exec_managerial","Not_in_family","White","Male",0,0,45,"Honduras","Small"
52,"Private","HS_grad","Widowed","Transport_moving","Not_in_family","White","Male",0,0,40,"United_States","Small"
61,"Self_emp_not_inc","HS_grad","Married_civ_spouse","Other_service","Husband","Black","Male",0,0,12,"United_States","Small"
39,"State_gov","11th","Married_civ_spouse","Craft_repair","Husband","White","Male",0,0,40,"United_States","Small"
25,"Private","HS_grad","Never_married","Other_service","Own_child","White","Female",114,0,40,"United_States","Small"
47,"Private","Bachelors","Married_civ_spouse","Tech_support","Husband","White","Male",0,0,48,"United_States","Small"
33,"Private","Bachelors","Married_civ_spouse","Machine_op_inspct","Husband","Other","Male",0,0,40,"Ecuador","Small"
17,"Private","11th","Never_married","Other_service","Own_child","White","Male",0,0,25,"United_States","Small"
26,"Private","HS_grad","Married_civ_spouse","Adm_clerical","Husband","White","Male",0,0,45,"United_States","Small"
25,"Private","HS_grad","Never_married","Handlers_cleaners","Other_relative","White","Male",0,0,40,"United_States","Small"
39,"Self_emp_not_inc","HS_grad","Married_civ_spouse","Exec_managerial","Husband","White","Male",0,0,16,"United_States","Small"
33,"Private","Masters","Married_civ_spouse","Exec_managerial","Husband","White","Male",7298,0,45,"United_States","Large"
46,"Federal_gov","Some_college","Married_civ_spouse","Exec_managerial","Husband","Black","Male",0,0,40,"United_States","Small"
27,"Private","Some_college","Separated","Adm_clerical","Unmarried","White","Female",0,0,20,"United_States","Small"
48,"Private","HS_grad","Married_civ_spouse","Prof_specialty","Husband","White","Male",7298,0,40,"United_States","Large"
29,"Self_emp_not_inc","11th","Married_civ_spouse","Other_service","Wife","White","Female",0,0,5,"United_States","Small"
40,"Private","Bachelors","Never_married","Sales","Own_child","White","Male",0,0,40,"United_States","Small"
24,"Private","Bachelors","Never_married","Sales","Own_child","Black","Male",0,0,40,"United_States","Small"
55,"Private","Bachelors","Married_civ_spouse","Exec_managerial","Husband","Other","Male",0,1579,35,"India","Small"
56,"Private","HS_grad","Married_civ_spouse","Exec_managerial","Husband","White","Male",0,0,40,"United_States","Large"
25,"Private","Assoc_acdm","Never_married","Craft_repair","Not_in_family","White","Male",0,0,30,"United_States","Small"
36,"Private","Some_college","Married_civ_spouse","Craft_repair","Husband","White","Male",0,0,50,"United_States","Small"
26,"Self_emp_not_inc","HS_grad","Married_civ_spouse","Exec_managerial","Husband","White","Male",0,0,45,"United_States","Small"
37,"Private","HS_grad","Married_civ_spouse","Handlers_cleaners","Husband","White","Male",0,0,44,"United_States","Large"
36,"Private","HS_grad","Married_civ_spouse","Craft_repair","Husband","White","Male",0,0,40,"United_States","Small"
23,"Self_emp_not_inc","11th","Never_married","Craft_repair","Own_child","White","Male",0,0,50,"Mexico","Small"
25,"Private","Bachelors","Married_civ_spouse","Prof_specialty","Husband","White","Male",0,0,60,"United_States","Small"
36,"State_gov","HS_grad","Divorced","Adm_clerical","Own_child","Black","Female",0,0,40,"United_States","Small"
39,"Self_emp_inc","Assoc_acdm","Married_civ_spouse","Sales","Husband","White","Male",5178,0,48,"United_States","Large"
35,"Private","Assoc_voc","Never_married","Craft_repair","Own_child","Black","Male",0,0,40,"United_States","Small"
33,"Private","11th","Never_married","Handlers_cleaners","Own_child","Black","Male",0,0,40,"United_States","Small"
31,"Private","Some_college","Never_married","Craft_repair","Not_in_family","White","Male",0,0,46,"United_States","Small"
49,"Private","Some_college","Married_civ_spouse","Prof_specialty","Husband","White","Male",0,0,22,"United_States","Small"
40,"Private","HS_grad","Married_civ_spouse","Transport_moving","Husband","Asian_Pac_Islander","Male",0,0,60,"Trinadad&Tobago","Small"
27,"Private","Some_college","Widowed","Adm_clerical","Unmarried","White","Female",0,0,40,"United_States","Small"
50,"Self_emp_not_inc","Doctorate","Married_civ_spouse","Prof_specialty","Husband","White","Male",0,0,23,"United_States","Small"
38,"Private","12th","Never_married","Machine_op_inspct","Not_in_family","Black","Female",0,0,50,"United_States","Small"
55,"State_gov","Bachelors","Divorced","Exec_managerial","Unmarried","Black","Male",0,0,40,"United_States","Small"
49,"Self_emp_not_inc","7th_8th","Married_civ_spouse","Other_service","Husband","White","Male",0,0,70,"Italy","Small"
40,"Private","Bachelors","Married_spouse_absent","Other_service","Not_in_family","Other","Male",0,0,40,"Mexico","Small"
42,"Private","Assoc_voc","Divorced","Tech_support","Not_in_family","White","Female",0,0,30,"United_States","Small"
51,"Private","Bachelors","Married_civ_spouse","Prof_specialty","Husband","White","Male",0,0,50,"United_States","Large"
27,"Private","Bachelors","Never_married","Adm_clerical","Own_child","Asian_Pac_Islander","Female",0,0,50,"Laos","Small"
30,"State_gov","HS_grad","Married_civ_spouse","Protective_serv","Husband","White","Male",0,0,40,"United_States","Large"
40,"Private","10th","Never_married","Other_service","Unmarried","Black","Female",0,0,40,"United_States","Small"
43,"Self_emp_not_inc","Bachelors","Separated","Craft_repair","Unmarried","White","Male",0,0,35,"United_States","Small"
24,"Private","HS_grad","Never_married","Other_service","Not_in_family","White","Female",0,0,40,"United_States","Small"
38,"Private","Bachelors","Married_civ_spouse","Sales","Husband","White","Male",0,0,60,"United_States","Large"
52,"Private","HS_grad","Married_civ_spouse","Craft_repair","Husband","White","Male",0,0,40,"United_States","Small"
32,"Private","Assoc_voc","Married_civ_spouse","Sales","Husband","White","Male",0,0,50,"United_States","Large"
33,"Private","Assoc_voc","Separated","Protective_serv","Not_in_family","White","Female",0,0,40,"United_States","Small"
21,"Private","HS_grad","Never_married","Machine_op_inspct","Own_child","White","Male",0,0,40,"United_States","Small"
27,"Private","Some_college","Never_married","Sales","Not_in_family","White","Male",0,0,50,"United_States","Small"
31,"Private","HS_grad","Divorced","Exec_managerial","Not_in_family","White","Male",0,0,50,"United_States","Small"
29,"Private","Masters","Married_civ_spouse","Prof_specialty","Wife","Asian_Pac_Islander","Female",0,0,40,"Hong","Large"
49,"Private","5th_6th","Married_civ_spouse","Other_service","Husband","White","Male",0,2603,40,"Greece","Small"
46,"Private","Bachelors","Married_civ_spouse","Sales","Husband","White","Male",0,0,50,"Germany","Large"
37,"Private","11th","Married_civ_spouse","Craft_repair","Husband","White","Male",0,0,40,"United_States","Small"
56,"Federal_gov","Bachelors","Married_civ_spouse","Adm_clerical","Husband","White","Male",0,0,40,"United_States","Large"
37,"Private","Some_college","Married_civ_spouse","Craft_repair","Husband","White","Male",0,0,40,"United_States","Small"
26,"Self_emp_not_inc","HS_grad","Married_civ_spouse","Adm_clerical","Husband","White","Male",0,0,40,"United_States","Small"
31,"Private","Some_college","Never_married","Adm_clerical","Unmarried","Black","Female",0,0,35,"United_States","Small"
36,"Private","HS_grad","Married_civ_spouse","Other_service","Wife","Asian_Pac_Islander","Female",0,0,40,"South","Small"
52,"Private","10th","Married_civ_spouse","Handlers_cleaners","Husband","White","Male",0,0,45,"United_States","Small"
40,"Private","Some_college","Divorced","Craft_repair","Not_in_family","White","Male",0,0,60,"United_States","Small"
21,"Private","HS_grad","Married_spouse_absent","Exec_managerial","Other_relative","White","Female",0,0,60,"United_States","Small"
63,"Private","10th","Separated","Machine_op_inspct","Not_in_family","Black","Male",0,0,40,"United_States","Small"
30,"Private","HS_grad","Never_married","Adm_clerical","Not_in_family","White","Female",0,0,40,"United_States","Small"
30,"Private","Bachelors","Married_civ_spouse","Sales","Husband","White","Male",0,0,20,"Peru","Small"
50,"Private","Bachelors","Married_civ_spouse","Exec_managerial","Husband","White","Male",0,0,60,"United_States","Small"
41,"Private","Masters","Married_civ_spouse","Exec_managerial","Husband","White","Male",0,0,45,"United_States","Small"
39,"Self_emp_inc","Bachelors","Married_civ_spouse","Exec_managerial","Husband","White","Male",0,0,60,"United_States","Large"
23,"Private","HS_grad","Separated","Machine_op_inspct","Unmarried","White","Female",0,0,48,"United_States","Small"
52,"Private","HS_grad","Married_civ_spouse","Sales","Husband","Black","Male",0,2377,40,"United_States","Small"
46,"Private","Assoc_voc","Divorced","Tech_support","Unmarried","Black","Female",0,625,40,"United_States","Small"
26,"Private","Some_college","Married_civ_spouse","Adm_clerical","Wife","White","Female",0,0,42,"United_States","Small"
30,"Private","Some_college","Married_civ_spouse","Craft_repair","Husband","White","Male",0,1740,40,"United_States","Small"
23,"Private","Some_college","Divorced","Exec_managerial","Not_in_family","White","Male",0,0,50,"United_States","Small"
21,"State_gov","Some_college","Never_married","Adm_clerical","Own_child","Asian_Pac_Islander","Female",0,0,12,"United_States","Small"
39,"Private","HS_grad","Married_civ_spouse","Transport_moving","Husband","White","Male",0,0,55,"United_States","Small"
37,"Local_gov","Assoc_voc","Married_civ_spouse","Protective_serv","Husband","Black","Male",0,0,40,"United_States","Small"
40,"Self_emp_not_inc","Masters","Married_civ_spouse","Exec_managerial","Husband","White","Male",99999,0,50,"United_States","Large"
38,"Private","Some_college","Divorced","Adm_clerical","Unmarried","Black","Female",0,0,20,"United_States","Small"
47,"Private","Bachelors","Married_civ_spouse","Sales","Husband","White","Male",4064,0,60,"United_States","Small"
20,"Private","Some_college","Never_married","Other_service","Own_child","White","Male",0,0,35,"United_States","Small"
35,"Private","HS_grad","Married_civ_spouse","Craft_repair","Husband","White","Male",0,0,40,"United_States","Small"
62,"State_gov","Bachelors","Divorced","Prof_specialty","Not_in_family","White","Male",14084,0,40,"United_States","Large"
32,"Private","11th","Divorced","Other_service","Unmarried","White","Female",0,0,15,"United_States","Small"
42,"Self_emp_inc","Bachelors","Married_civ_spouse","Sales","Husband","White","Male",0,0,60,"United_States","Large"
32,"Private","10th","Never_married","Craft_repair","Unmarried","White","Male",0,0,40,"United_States","Small"
27,"Private","Some_college","Never_married","Other_service","Own_child","Black","Female",0,0,30,"United_States","Small"
53,"Self_emp_inc","Bachelors","Married_civ_spouse","Sales","Husband","White","Male",0,0,45,"United_States","Large"
28,"Self_emp_not_inc","5th_6th","Married_civ_spouse","Handlers_cleaners","Husband","White","Male",0,0,25,"Mexico","Small"
26,"Private","HS_grad","Married_civ_spouse","Sales","Husband","White","Male",0,0,40,"United_States","Small"
47,"Private","Prof_school","Married_civ_spouse","Exec_managerial","Husband","White","Male",0,0,45,"United_States","Large"
23,"Private","Some_college","Never_married","Protective_serv","Own_child","Black","Female",0,0,40,"United_States","Small"
70,"Self_emp_inc","Some_college","Married_civ_spouse","Exec_managerial","Husband","White","Male",0,0,30,"United_States","Small"
41,"State_gov","Bachelors","Married_civ_spouse","Exec_managerial","Husband","Asian_Pac_Islander","Male",0,0,40,"United_States","Small"
43,"State_gov","Masters","Never_married","Prof_specialty","Not_in_family","White","Male",0,0,45,"United_States","Small"
40,"Self_emp_not_inc","HS_grad","Married_civ_spouse","Craft_repair","Husband","White","Male",0,1672,40,"United_States","Small"
64,"Self_emp_not_inc","HS_grad","Married_civ_spouse","Exec_managerial","Husband","White","Male",0,0,45,"United_States","Large"
40,"Private","Some_college","Divorced","Exec_managerial","Not_in_family","White","Male",0,0,45,"United_States","Small"
43,"Private","Bachelors","Divorced","Exec_managerial","Not_in_family","White","Male",0,0,35,"United_States","Small"
50,"Federal_gov","HS_grad","Married_civ_spouse","Adm_clerical","Husband","White","Male",0,0,48,"United_States","Small"
32,"Private","11th","Married_civ_spouse","Farming_fishing","Husband","White","Male",0,0,40,"United_States","Small"
42,"Private","11th","Divorced","Sales","Unmarried","White","Male",1506,0,50,"Mexico","Small"
41,"Private","HS_grad","Married_civ_spouse","Craft_repair","Husband","White","Male",0,0,40,"United_States","Large"
30,"Private","Some_college","Never_married","Exec_managerial","Not_in_family","White","Female",0,0,40,"England","Small"
20,"Private","Some_college","Never_married","Other_service","Own_child","White","Male",0,0,30,"United_States","Small"
45,"State_gov","HS_grad","Married_civ_spouse","Craft_repair","Husband","White","Male",0,0,40,"United_States","Small"
42,"Private","Doctorate","Married_civ_spouse","Prof_specialty","Husband","White","Male",0,1902,50,"United_States","Large"
24,"Private","Assoc_acdm","Never_married","Machine_op_inspct","Own_child","White","Male",0,0,40,"United_States","Small"
43,"Private","Bachelors","Divorced","Sales","Not_in_family","White","Female",0,0,50,"United_States","Small"
28,"Private","HS_grad","Married_civ_spouse","Transport_moving","Husband","Black","Male",0,0,40,"United_States","Small"
35,"Private","HS_grad","Never_married","Machine_op_inspct","Not_in_family","White","Female",0,0,40,"United_States","Small"
38,"Federal_gov","HS_grad","Never_married","Adm_clerical","Unmarried","White","Female",0,0,40,"United_States","Small"
32,"Local_gov","Bachelors","Divorced","Prof_specialty","Unmarried","White","Female",0,0,35,"United_States","Small"
50,"State_gov","HS_grad","Married_civ_spouse","Protective_serv","Husband","White","Male",0,0,40,"United_States","Small"
34,"Private","HS_grad","Married_civ_spouse","Craft_repair","Husband","White","Male",0,0,55,"United_States","Large"
35,"Private","HS_grad","Never_married","Other_service","Own_child","White","Male",0,0,40,"United_States","Small"
30,"Private","Masters","Never_married","Adm_clerical","Not_in_family","White","Female",0,0,40,"France","Small"
61,"State_gov","5th_6th","Married_civ_spouse","Transport_moving","Husband","White","Male",0,0,40,"United_States","Small"
27,"Private","Bachelors","Never_married","Adm_clerical","Own_child","White","Male",0,0,38,"United_States","Small"
61,"Private","HS_grad","Never_married","Machine_op_inspct","Not_in_family","Black","Female",0,0,40,"United_States","Small"
18,"Private","5th_6th","Never_married","Handlers_cleaners","Other_relative","White","Male",0,0,40,"Mexico","Small"
31,"Local_gov","HS_grad","Married_civ_spouse","Protective_serv","Husband","White","Male",0,0,40,"United_States","Large"
31,"Private","Bachelors","Divorced","Prof_specialty","Not_in_family","White","Male",0,0,60,"United_States","Small"
20,"Private","HS_grad","Never_married","Other_service","Not_in_family","Black","Female",0,0,40,"United_States","Small"
35,"Private","12th","Married_civ_spouse","Transport_moving","Husband","White","Male",0,0,40,"United_States","Small"
51,"Private","HS_grad","Never_married","Craft_repair","Not_in_family","Black","Male",0,0,40,"United_States","Small"
43,"Private","Some_college","Married_civ_spouse","Sales","Husband","White","Male",7688,0,40,"United_States","Large"
18,"Private","11th","Never_married","Handlers_cleaners","Own_child","White","Male",0,0,20,"United_States","Small"
55,"Private","Prof_school","Married_civ_spouse","Exec_managerial","Husband","White","Male",99999,0,40,"United_States","Large"
59,"Private","HS_grad","Widowed","Priv_house_serv","Not_in_family","White","Female",0,0,40,"United_States","Small"
21,"Private","HS_grad","Never_married","Other_service","Own_child","White","Female",0,0,40,"United_States","Small"
22,"Private","10th","Never_married","Other_service","Own_child","White","Female",0,0,40,"United_States","Small"
60,"Federal_gov","Some_college","Widowed","Exec_managerial","Not_in_family","White","Female",0,0,40,"England","Small"
49,"Federal_gov","HS_grad","Married_civ_spouse","Craft_repair","Husband","White","Male",0,0,40,"United_States","Large"
21,"Private","HS_grad","Never_married","Handlers_cleaners","Own_child","White","Female",0,0,40,"United_States","Small"
61,"Private","HS_grad","Married_civ_spouse","Machine_op_inspct","Husband","White","Male",0,0,40,"United_States","Small"
64,"Private","5th_6th","Divorced","Craft_repair","Not_in_family","White","Male",0,0,40,"United_States","Small"
63,"Private","HS_grad","Never_married","Craft_repair","Not_in_family","White","Male",0,0,40,"United_States","Small"
27,"Federal_gov","Bachelors","Never_married","Exec_managerial","Not_in_family","White","Female",0,0,40,"United_States","Small"
